"","id","type","hcldividi","hclturkre","hcleducat","hclpoliti","hclfiscal","hclsocial","hclgod","hclincome","hclage","hclgender","O","C","E","A","N","hcltrust","hclthough","hcltstpep","riskecon_1","ambigecon_1","mazeecon","trolley1","trolley2","k","prosociality","intellectualism","selfdetermination","selfcontrol"
"2083","AOOUR2VW3Z628",1,3,5,4,4,3,3,1,8,37,0,-1.74255956991744,-0.396930735699312,-0.240944727359016,-0.360843373982571,-1.6394443476215,5,5,4,4,2,1,-2.67363810171884,1.21959117661777,0.0285,1.31281019104966,-1.77470676461987,-3.08185047553985,-3.9228442116128
"2085","A351P2O6QGTCS",1,3,5,3,3,4,4,7,7,49,1,0.857382070597413,1.27127585857614,1.18133094481848,0.744409882346917,0.760127542975206,4,1,4,1,1,1,1.63270955260512,-2.47887313654831,0.2125,-8.83331816127065,0.658376246905161,-0.569565438999037,-0.417806082561207
"2092","A3IFO6ZUI1A0E2",0,2,3,5,2,5,6,5,8,32,1,-1.22257124181447,-0.952999600457794,0.707239054092645,-0.360843373982571,-0.199701213263476,6,4,5,2,1,1,1.63270955260512,1.21959117661777,0.0285,-4.4480674882117,-0.063199584768182,-0.131861964394948,-0.224664500969695
"2099","A2SDYTC2KXID0I",2,3,7,5,3,3,3,7,8,39,1,0.337393742494443,-0.396930735699312,1.65542283554431,1.84966313867641,-0.199701213263476,6,4,4,2,5,1,1.63270955260512,0.294975098326247,0.00425,-2.72758759604349,0.692889922921813,0.565284075172792,3.25563589082297
"2102","A1E5PWE8O010XK",0,3,5,5,4,2,2,6,5,29,1,-1.22257124181447,-1.50906846521628,-0.240944727359016,0.191783254182173,1.24004192109455,3,1,4,3,2,1,0.574250718773991,0.294975098326247,0.011,3.44121198246196,0.132047311222872,-0.79173323193406,2.15347375266688
"2103","A1UJ5IOXO91BT5",2,3,4,4,6,1,1,1,4,39,1,-1.22257124181447,0.159138129059171,0.707239054092645,0.191783254182173,-0.199701213263476,5,2,4,1,2,1,1.17377255305666,-0.988809066568417,0.2125,-0.832155373880912,-0.189694759913156,1.09441269259757,0.186480597378842
"2105","AFSJI5O9NK3YM",1,3,6,4,5,3,2,5,3,56,0,0.857382070597413,-0.396930735699312,0.233147163366815,-0.360843373982571,0.280213164855865,4,2,3,1,1,1,1.0853520559397,0.294975098326247,0.0285,-2.20582796719927,0.256704324354667,-1.22705363733435,-0.69522779242079
"2112","A3MPHGI584PR1U",0,1,6,4,4,4,4,7,5,30,1,1.37737039870038,1.27127585857614,1.65542283554431,1.29703651051166,-1.15952996950216,4,2,5,1,1,1,0.185606136592632,0.501255003411478,0.0285,-7.4651670773091,1.05703762874533,-0.687452698390829,0.193843770642719
"2122","AE3XJ3B4K4B15",1,4,3,5,1,5,5,7,5,61,1,-0.182594585608526,0.159138129059171,0.707239054092645,1.84966313867641,-0.199701213263476,7,4,4,6,5,2,1.63270955260512,0.294975098326247,0.00175,-4.98796239881529,2.1983955037167,-0.322357629487696,-0.549115279858543
"2129","A173MXK429XAZQ",0,3,2,5,3,4,3,7,6,29,1,-0.702582913711496,-0.952999600457794,-1.18912850881068,0.191783254182173,0.280213164855865,4,2,2,1,1,1,1.63270955260512,1.21959117661777,0.0285,-0.695783178031555,3.05224642991563,-0.279181188683712,0.246776965856771
"2132","A37MEXKALGBQWN",2,2,3,5,4,2,2,7,9,37,1,-0.182594585608526,-0.396930735699312,0.233147163366815,-0.913470002147316,0.280213164855865,5,3,4,5,1,1,0.0971856394756699,0.860423090014623,0.00425,0.733952550171799,3.10796282438411,3.05212591273713,1.98402664024894
"2137","A3LMBD00DY11MJ",0,3,6,5,6,1,1,7,3,61,1,1.37737039870038,1.27127585857614,-1.18912850881068,0.191783254182173,-1.15952996950216,6,1,4,0,0,1,1.63270955260512,-1.55425705825679,0.0705,-1.71438213362253,0.0443083927479046,-2.39623066674907,0.710684768522452
"2142","A3VPBZBZPNE7HL",0,3,4,6,3,4,4,7,4,44,1,-1.22257124181447,-0.952999600457794,-0.240944727359016,-1.46609663031206,-0.679615591382816,2,4,2,1,1,1,0.556122639024133,1.21959117661777,0.0285,5.81001841165769,2.36743385896206,-1.71770022403368,-0.871077492681582
"2146","A1W51VDHIIWA8F",0,3,3,6,6,1,1,7,4,60,1,1.37737039870038,-0.952999600457794,0.707239054092645,-0.913470002147316,1.24004192109455,6,1,4,0,0,1,-0.99752935385518,-0.0641929882768975,7e-04,0.049796064374242,0.604692557080322,2.5470534510254,-1.64305888861313
"2153","A1PYVLS94QNQPW",2,3,1,5,3,5,2,6,9,35,1,-0.702582913711496,-0.396930735699312,-1.18912850881068,-0.913470002147316,1.71995629921389,5,3,5,3,1,1,-0.538592354306717,1.21959117661777,0.00425,2.17516237899339,0.158293236184193,0.697081282750743,-0.771908318385401
"2163","A20RO10FV0IOX",1,3,1,5,2,5,3,7,4,26,1,-1.74255956991744,1.27127585857614,-1.66322039953651,-2.57134988664155,1.24004192109455,4,3,5,2,1,1,-0.432043777439896,-0.988809066568417,0.00425,2.21730236830974,3.91787621638528,1.64936440965187,0.792639027562086
"2167","A2HWASQP2FIKBI",2,2,1,2,4,4,4,3,6,38,1,-1.22257124181447,0.159138129059171,-0.240944727359016,0.744409882346917,0.760127542975206,4,2,4,5,5,1,1.63270955260512,0.294975098326247,0.0705,2.73362766837881,0.172450520830874,1.06108348030178,-1.49883071921118
"2171","A370ATVPP1GHPR",0,3,1,2,5,2,2,7,4,34,0,0.857382070597413,0.715206993817653,-0.240944727359016,1.84966313867641,-1.6394443476215,6,2,4,1,1,2,-0.890980776988359,-1.34797715317156,0.00175,-3.70771117259454,1.37411761752521,-0.142946779702512,-0.326311548883882
"2172","A269Z70PE47Z5X",0,1,1,5,4,3,3,1,6,34,1,0.337393742494443,-2.06513732997476,-0.240944727359016,-0.913470002147316,0.760127542975206,2,2,4,1,1,1,-2.05598818768631,0.860423090014623,0.0285,5.28574108574761,-2.19794801061847,-1.29042160524734,1.6947677959301
"2184","A1NLJ1L4VCQYV2",0,2,4,2,6,1,1,1,5,32,0,1.37737039870038,-0.396930735699312,-0.240944727359016,-1.46609663031206,-0.199701213263476,6,5,4,0,0,1,1.63270955260512,1.21959117661777,0.011,0.0503387758638706,-3.41104218016989,-2.41572398393271,-0.8026464846162
"2186","AVRD9XYKPXSY3",0,2,1,5,3,3,3,1,7,30,0,-1.22257124181447,0.159138129059171,-0.240944727359016,-0.913470002147316,0.280213164855865,1,3,4,3,2,1,0.626415056391236,0.860423090014623,0.00425,5.18344326186621,1.7422970249505,-0.90394196861013,1.53323825768574
"2188","A13GNAYTZ7WAXG",1,2,1,5,4,2,2,1,2,23,0,1.37737039870038,-0.952999600457794,1.18133094481848,0.191783254182173,-0.679615591382816,1,3,4,1,2,2,1.17377255305666,-0.0641929882768975,0.0705,-0.523736623058445,-0.420941418392995,-2.91145513434828,2.36899651643124
"2189","A3G9MSZVWB7W42",1,3,1,5,3,4,3,6,6,40,1,-0.182594585608526,-0.396930735699312,0.233147163366815,0.191783254182173,0.760127542975206,5,2,3,1,1,2,0.0971856394756699,0.860423090014623,0.0705,0.68307469051941,2.33625005310319,1.06221330613852,-1.72846200162692
"2191","A1BM57TUNAQIXM",1,3,6,5,5,3,1,1,7,30,1,0.337393742494443,-1.50906846521628,-0.240944727359016,-0.913470002147316,0.280213164855865,4,2,4,1,1,1,0.00876514235870807,1.21959117661777,0.0705,0.528357511038695,-1.99622431499666,-0.0424092166462745,-0.758423981251741
"2194","A2VSQ66VCQA6O",0,2,3,4,3,4,3,5,5,26,0,-0.182594585608526,-0.952999600457794,0.233147163366815,0.191783254182173,0.760127542975206,5,4,4,5,5,1,1.63270955260512,-0.629640979965272,0.0285,-0.713743799748338,-0.614906354839927,-0.527975143284672,0.769840743749483
"2202","A3JLWUDJB5QMSL",1,3,5,4,4,2,6,7,6,57,1,0.337393742494443,1.27127585857614,-0.240944727359016,0.191783254182173,0.760127542975206,5,3,4,1,1,1,1.63270955260512,-0.629640979965272,0.00175,-3.25992866500765,2.95462318818106,1.21075532434694,-1.86195884719055
"2205","A2BCI7TO854UDH",1,3,4,4,3,4,3,2,1,24,1,0.337393742494443,0.159138129059171,0.233147163366815,1.29703651051166,0.280213164855865,5,3,5,3,3,1,0.0268932221085667,0.294975098326247,0.00425,-3.57092922565641,-3.79751051022375,2.92965779404811,-1.68487722229626
"2231","A3HNPSPTA0NIR6",0,4,1,5,1,6,6,7,7,60,1,-1.22257124181447,0.715206993817653,-1.66322039953651,0.191783254182173,-0.199701213263476,4,4,3,1,1,1,1.63270955260512,-0.629640979965272,0.011,5.35225256636459,3.04715298910966,-0.252053711003098,-0.989721068483976
"2254","A3BMEVFSETVOUR",1,3,7,4,4,4,5,1,3,19,0,-0.702582913711496,-0.952999600457794,-0.240944727359016,-0.360843373982571,0.760127542975206,5,3,4,2,2,1,-1.61517926788771,1.21959117661777,0.00022,-0.521675278842846,-1.79721954201869,4.19589562365516,-1.1470339578921
"2267","AEAU9SWSBOMEI",2,4,5,2,3,5,1,7,6,41,1,-1.22257124181447,0.159138129059171,-0.240944727359016,0.191783254182173,-0.679615591382816,5,2,4,3,1,1,1.63270955260512,-1.55425705825679,0.011,1.36785137291651,2.64207172219971,0.435689501138663,-4.49293357667873
"2269","A2NVUL5J8WRA5R",1,3,1,4,3,4,5,4,8,33,0,-0.702582913711496,-0.952999600457794,-1.66322039953651,-2.57134988664155,2.19987067733323,2,3,3,1,1,1,-0.979401274105321,-0.0641929882768975,0.011,12.9767275661127,0.0482316518486841,-3.05075010627241,1.88003151374139
"2277","A170EDGL8ZWMSL",0,1,5,6,6,2,1,7,9,40,0,0.337393742494443,1.27127585857614,1.65542283554431,1.84966313867641,-1.6394443476215,7,1,4,0,0,1,1.63270955260512,-0.629640979965272,0.0285,-7.06214635404998,0.718361654821714,-0.744478517375018,-0.540957393583764
"2284","A3T8J0PN3DLSTM",0,5,1,5,4,1,1,1,5,22,1,0.857382070597413,-1.50906846521628,-1.18912850881068,-0.913470002147316,1.71995629921389,3,2,4,2,0,1,-0.502336194806999,-0.629640979965272,0.0285,3.38540678197134,-2.93701022623976,0.0321580056847818,0.00753220592597598
"2291","A389T2XHJEUH5F",0,1,5,6,4,3,5,7,8,31,1,0.337393742494443,-0.952999600457794,-0.715036618084846,0.744409882346917,0.760127542975206,5,5,5,2,5,1,1.63270955260512,-0.629640979965272,0.0705,-4.96586111456202,0.386373828226975,-0.360543852124709,0.967909625805037
"2292","A3FHSUIIAFIUI3",1,3,2,6,2,5,2,3,4,32,1,0.857382070597413,-0.396930735699312,0.707239054092645,0.191783254182173,0.280213164855865,5,4,3,0,0,1,-0.979401274105321,0.860423090014623,0.0285,2.00991259112051,0.48167068101955,3.48239246246643,3.01273917929556
"2299","AG2L8TF69JN0B",1,2,2,2,6,1,1,1,5,26,1,0.857382070597413,-0.396930735699312,-0.240944727359016,0.191783254182173,-0.199701213263476,5,2,4,1,1,1,1.63270955260512,0.294975098326247,0.011,0.390580756658791,-2.22998457923909,2.18799127886137,0.209065326392714
"2316","A2CEXG9VDKI9NP",2,4,2,4,5,2,2,1,3,8,1,-0.182594585608526,-0.396930735699312,-1.18912850881068,0.191783254182173,0.280213164855865,4,2,3,1,1,1,0.556122639024133,-0.629640979965272,0.011,0.305272685702043,-2.52583038300303,1.78681114971892,0.231260498111585
"2321","A256FHXGSY0E5D",0,4,1,4,5,2,3,1,4,31,0,0.857382070597413,0.715206993817653,0.233147163366815,-2.57134988664155,-0.199701213263476,1,1,5,3,1,2,-4.50938609991269,-1.14169724808633,0.011,5.13931937595651,-4.37700346717419,-6.38849244846912,4.38322292935164
"2323","AK884VX5S74ZW",0,3,2,2,4,3,4,2,3,31,0,0.857382070597413,0.159138129059171,-0.240944727359016,0.191783254182173,1.71995629921389,3,4,4,1,1,1,1.63270955260512,1.21959117661777,0.011,8.59158052479186,-1.06143190783476,-1.33944526270415,-0.144903319290078
"2334","A101WUMP4O5DY7",1,3,2,5,4,4,4,6,7,56,1,-0.702582913711496,0.159138129059171,-1.66322039953651,0.744409882346917,0.760127542975206,5,3,5,2,2,1,1.63270955260512,1.21959117661777,0.00175,1.35437106186338,2.74831159933385,0.75275853996944,-1.56102949097438
"2353","A299CU7U9QX3E7",0,3,1,6,5,1,5,7,6,59,0,0.337393742494443,-0.952999600457794,-1.66322039953651,-1.46609663031206,-0.199701213263476,2,5,3,1,1,1,-0.961273194355462,-0.0641929882768975,7e-04,3.64536195218149,1.06539128488341,-1.70093586353202,-1.48893510705164
"2374","A33YHWSTJNI1MS",0,2,3,4,2,4,4,7,4,26,1,-0.182594585608526,-0.396930735699312,0.707239054092645,0.191783254182173,-0.199701213263476,5,4,4,1,1,1,-0.361751360072793,0.501255003411478,7e-04,0.940588243343827,3.15370005472989,2.70192991622803,1.95843386163861
"2387","A39XYMICWH4613",1,3,6,5,6,5,2,7,7,31,1,-0.182594585608526,-0.396930735699312,-0.240944727359016,-0.913470002147316,0.280213164855865,5,2,4,3,5,1,0.0971856394756699,-0.0641929882768975,0.0705,0.694003481531592,0.470843885312017,-1.68654897759495,0.561639705194736
"2399","A3UHF8RB7HNRLE",1,2,1,6,4,2,2,6,7,29,1,1.37737039870038,0.715206993817653,1.65542283554431,1.29703651051166,-1.15952996950216,7,1,4,2,2,1,0.0971856394756699,-0.0641929882768975,0.0705,-5.79245882958229,-0.138172856323183,-0.530927797474586,3.81723897178737
"2419","AFBQ3O6CQCIK3",1,3,6,4,2,5,2,7,1,18,1,-0.702582913711496,-0.952999600457794,0.233147163366815,-0.360843373982571,0.280213164855865,4,3,3,0,1,2,0.0268932221085667,1.21959117661777,0.00028,6.03134860974024,1.845269338938,-0.921521826101214,0.833810612815627
"2420","ANJ9V1S2RYOE8",0,4,1,5,5,1,1,1,3,57,0,1.37737039870038,0.159138129059171,-0.240944727359016,-0.913470002147316,-1.6394443476215,5,2,2,5,1,1,0.0971856394756699,-0.0641929882768975,0.0705,-0.338113834209155,-4.19344398190797,-1.45336107210795,-0.443797967669923
"2421","A2Z6GJ1FJEHC6K",1,3,3,4,4,4,3,5,6,26,1,-0.182594585608526,0.715206993817653,0.233147163366815,-0.360843373982571,-0.199701213263476,5,2,4,1,1,1,0.00876514235870807,-0.629640979965272,0.006375,0.172604832056685,-0.115708633141528,0.0858470741101247,-1.71678611796912
"2428","ATA2ATVABXCWX",0,3,5,5,5,2,1,1,2,30,1,1.37737039870038,1.27127585857614,-1.18912850881068,-1.46609663031206,-0.199701213263476,5,1,4,1,1,1,-1.59705118813785,1.21959117661777,0.011,3.86000809269409,-4.01395163802634,-3.7094980279304,-0.218795867217413
"2439","A302M81U0HM7RJ",1,3,3,4,3,5,3,7,5,28,0,0.857382070597413,-1.50906846521628,0.707239054092645,1.29703651051166,0.280213164855865,6,2,4,1,1,1,1.10348013568956,-0.629640979965272,0.011,-3.54008086528015,2.66810285437497,1.00420064966607,-0.140697369593963
"2451","A14KDXENR3YF9",1,5,4,2,4,5,2,4,4,22,1,-0.182594585608526,-0.952999600457794,0.707239054092645,-0.360843373982571,2.19987067733323,5,2,4,1,1,1,-1.59705118813785,1.21959117661777,0.011,2.61032872200188,-1.50644270869994,-1.77934426160004,2.73777981721273
"2462","A2OSXVGQUR6IL6",0,2,2,4,4,1,5,7,4,40,0,-0.702582913711496,1.27127585857614,-0.715036618084846,-1.46609663031206,0.760127542975206,1,1,5,4,2,1,-2.42650469011781,0.142086916808333,0.00175,0.816543032099165,1.63002301551657,-3.91511814703537,-2.57891014495779
"2464","A24703I5IT53OS",1,2,4,6,4,3,3,1,7,38,0,-1.74255956991744,1.27127585857614,-1.66322039953651,-0.360843373982571,-1.15952996950216,2,3,5,2,1,1,-0.502336194806999,1.21959117661777,0.00175,4.38042085476364,-1.63470504374188,-3.43240960735679,-2.97378079482272
"2469","A1XVZCQ983ETMR",1,3,1,5,3,4,3,1,1,22,0,-1.22257124181447,-0.396930735699312,0.233147163366815,-0.360843373982571,0.760127542975206,3,1,3,4,2,1,0.0971856394756699,-0.988809066568417,0.006375,-0.390771453919483,0.476923281525021,0.187567087928922,-1.53214793471137
"2498","A24XIBJY3LDPWW",1,3,3,6,4,3,2,2,5,25,0,0.857382070597413,-0.396930735699312,-0.240944727359016,0.744409882346917,0.280213164855865,3,2,4,1,3,2,0.00876514235870807,0.294975098326247,0.0705,-0.448013111917772,-1.32638397318619,1.84532593560757,-0.594068343085734
"2502","A24DSMMVVP0F09",2,3,2,4,4,1,1,1,4,31,1,1.37737039870038,0.159138129059171,0.707239054092645,1.84966313867641,-0.199701213263476,6,2,4,2,2,1,-1.27962535916972,-1.14169724808633,0.011,-4.93838118531679,-0.798992656641369,1.84535526046674,2.14995824664196
"2506","ATKSRDUMKFB8O",1,3,5,6,4,3,3,7,4,41,1,0.857382070597413,0.159138129059171,0.707239054092645,-0.360843373982571,-0.199701213263476,5,3,3,1,1,1,-1.59705118813785,-0.629640979965272,0.00425,3.14270689024317,1.99895964464267,-0.482850356052964,-0.373375567908195
"2520","A2HVKJK59XJ8NR",0,3,6,6,5,2,2,6,9,51,0,-0.702582913711496,-2.62120619473324,0.707239054092645,-0.360843373982571,-0.679615591382816,5,1,4,5,10,1,1.63270955260512,0.294975098326247,0.0285,-3.12959713862249,-0.17995318510569,0.449953086002744,1.57303816509478
"2548","A17858TKOUGG2G",1,3,1,5,1,6,5,6,6,25,1,1.37737039870038,0.159138129059171,2.12951472627014,0.744409882346917,-0.199701213263476,3,4,4,10,10,2,-1.43833827365378,0.501255003411478,0.0285,-3.40856991206082,-1.25787579025111,-0.499215239066663,4.32796771997566
"2554","AW6VJZAAJXGAT",2,1,1,3,6,1,1,1,6,25,0,1.37737039870038,1.27127585857614,2.12951472627014,1.29703651051166,-1.6394443476215,7,1,5,1,1,2,-4.50938609991269,-0.217081169794812,0.00022,-0.262418546158866,-4.23525678980194,-3.67225208020884,4.72854896700472
"2559","A3HE8VNBXD2BR0",0,3,3,2,3,3,4,1,1,24,0,0.337393742494443,-1.50906846521628,-1.66322039953651,1.84966313867641,1.71995629921389,3,5,2,5,5,1,0.0971856394756699,-0.988809066568417,0.0285,6.88195312928985,0.0410474622276278,2.71594691682309,-4.0155342411358
"2579","AUVJOESE3XYF3",2,3,7,5,2,4,6,7,2,33,1,-0.182594585608526,-2.06513732997476,0.707239054092645,1.84966313867641,0.760127542975206,6,3,4,2,2,2,-1.06782177122228,0.294975098326247,0.00425,1.64764723763477,2.01276148657943,2.20232762497733,1.51424209518724
"2604","A2ATEBVOMAOGKU",1,2,1,5,4,3,2,1,5,27,1,0.337393742494443,0.159138129059171,-0.240944727359016,-0.913470002147316,0.760127542975206,3,1,4,1,1,1,0.574250718773991,0.294975098326247,0.0705,4.14001373313016,-2.07941023648629,0.480813806191699,-0.288486312278278
"2628","A12DKQQ8043GX3",1,3,6,2,4,3,2,2,5,30,0,-0.182594585608526,-0.396930735699312,-0.715036618084846,0.744409882346917,-0.199701213263476,4,2,4,6,4,2,-0.450171857189755,-0.0641929882768975,0.175,2.9584057999512,-1.3323389942721,2.6604578189759,-0.00359193838545413
"2629","A1N783M0TDDHQA",1,3,6,6,5,1,1,1,1,44,1,0.857382070597413,-0.396930735699312,-1.18912850881068,0.744409882346917,0.760127542975206,4,3,3,1,1,1,-0.979401274105321,-0.0641929882768975,0.011,2.66177217462518,-0.706708651185934,2.49367748875904,0.214792103893097
"2643","A1DHVLP9ORUY4Z",1,2,3,4,3,5,1,1,1,21,1,1.37737039870038,-1.50906846521628,-1.18912850881068,-1.46609663031206,-0.199701213263476,3,1,4,4,2,2,1.0853520559397,0.294975098326247,0.011,4.34002805580308,-4.72567981898815,-3.68415129242603,0.331834829836193
"2652","A1YL5C9QVNOHLI",2,2,5,5,6,2,1,2,10,58,0,-0.702582913711496,-0.952999600457794,2.12951472627014,1.84966313867641,-1.6394443476215,6,2,2,2,1,1,0.0450213018584252,1.21959117661777,0.016375,-0.828925926520476,-2.15179441915239,2.16871021490477,1.29520787838746
"2661","ANRTXL4V6246F",0,3,4,5,1,6,6,7,4,26,1,-0.702582913711496,0.159138129059171,0.233147163366815,-0.913470002147316,-0.199701213263476,4,2,2,0,0,1,-1.43833827365378,-1.34797715317156,7e-04,1.77237992488654,2.61980659166701,-2.17313080490612,0.494555074977634
"2669","A2ZTK3JX06YG6A",2,2,6,2,1,6,6,7,4,30,0,0.857382070597413,-0.396930735699312,0.707239054092645,-0.913470002147316,0.760127542975206,6,1,4,0,0,2,-2.35621227275071,-0.217081169794812,0.00175,-1.82627895904983,2.0735895607406,-1.06155918764916,0.833223748466145
"2682","A2W5RJFHZRE8IS",1,1,5,4,4,3,4,6,5,22,0,-0.702582913711496,-0.396930735699312,-0.240944727359016,-0.360843373982571,0.760127542975206,4,3,4,5,5,1,-1.43833827365378,-2.27259323146308,0.2125,6.9604403801016,2.71146394913411,-1.1059627738719,2.43014850682146
"2683","A2O8CERFT62JTA",0,3,5,5,5,1,1,1,3,25,1,0.857382070597413,-0.396930735699312,0.233147163366815,-0.913470002147316,0.760127542975206,5,2,3,1,1,1,0.556122639024133,1.21959117661777,0.00175,1.89715721044764,-4.00833989160822,-1.72244757532159,1.61452675335107
"2684","A1DJD0J0BTE1X8",0,3,2,4,3,4,4,1,1,24,0,-0.182594585608526,-2.06513732997476,-1.66322039953651,-0.913470002147316,-0.199701213263476,3,4,4,1,1,1,-1.38617393603654,0.142086916808333,0.00022,6.44549937021209,-0.948591404340928,0.630664215384945,-4.19886444759837
"2720","A2WHQWJD3OQDVN",0,3,5,6,3,4,4,7,5,28,1,-1.74255956991744,1.27127585857614,0.233147163366815,-2.57134988664155,1.71995629921389,5,4,4,5,3,1,0.556122639024133,0.294975098326247,0.00175,2.50199614662628,0.478665011998066,-2.0584693203399,-2.65666068349799
"2725","A4JXOQ8AYA28RZ",0,1,2,4,3,4,4,6,5,68,0,0.337393742494443,1.27127585857614,-0.240944727359016,1.84966313867641,-1.6394443476215,6,1,4,1,1,1,-0.520464274556858,-0.629640979965272,0.0285,-4.69536633825604,1.9347293850008,-0.831959958053191,-0.306856932509808
"2737","A1JB5E3RLXE5A7",1,1,6,2,5,3,3,1,4,30,1,0.337393742494443,1.27127585857614,1.65542283554431,0.191783254182173,-1.15952996950216,5,2,5,6,6,1,1.0853520559397,-0.629640979965272,0.0705,-2.27346655879725,-2.81177980102089,1.43410039067838,0.255918717369004
"2742","A1GLF2427E02YG",1,4,1,2,6,1,1,1,3,31,1,0.857382070597413,0.159138129059171,2.12951472627014,0.744409882346917,0.760127542975206,5,5,4,5,1,1,1.10348013568956,1.21959117661777,0.0705,1.60332539725941,-3.07577104892063,0.706420160364413,3.3565888781773
"2752","A1AKSN2KUZ8TXY",0,3,4,5,3,5,3,3,7,49,0,-1.74255956991744,-0.952999600457794,0.233147163366815,-1.46609663031206,-1.15952996950216,4,2,4,5,3,1,0.556122639024133,0.294975098326247,0.00175,3.03393655837807,0.183782739832047,0.0128706384895918,-1.43299654630534
"2757","A7TP8TTJ88Y0R",1,3,2,2,3,3,3,1,6,43,1,-0.702582913711496,-0.952999600457794,0.233147163366815,0.191783254182173,-0.679615591382816,5,3,4,2,1,1,1.63270955260512,1.21959117661777,0.011,3.5184693678375,2.60537753505097,0.817977964021373,0.451366397707196
"2763","A2S4YDJ9UGAXFQ",1,1,5,4,2,4,4,4,4,22,0,-1.74255956991744,-0.396930735699312,0.233147163366815,-0.360843373982571,-0.199701213263476,5,3,2,2,2,2,-1.59705118813785,-0.629640979965272,0.0705,0.836455104602554,2.7249917291059,0.379608101233289,-0.435971785577482
"2776","A3N8MC9JZWS4WX",1,4,6,5,2,5,5,1,5,28,1,-0.182594585608526,1.27127585857614,1.65542283554431,-0.360843373982571,0.760127542975206,5,4,4,2,2,2,0.0971856394756699,-1.91342514485994,0.011,-0.375061803974695,-3.00846119275611,-0.51648882063324,1.34953027042938
